company_num,Text,characters,words
1142,"Magnetic Materials Rare Earth Magnets  Tungsten Heavy Alloys Tungsten Heavy Alloys - High Performance DFARS compliant Tungsten Heavy Alloys produced in the US by a HUBZone Certified Small Business owned by the employees (100% ESOP). Manufacturing Processes & Use: T&S produces the highest quality tungsten heavy alloys available. We produce at this level due to the expertise and commitment of our employees. With over a century of experience in melting and sintering high performance metals, we are the preferred provider to critical industries such as defense, commercial aerospace and medical devices. We deliver what others can’t. Bring us your opportunities and challenges. We’ll help turn them into your strategic advantage!  WHA Materials List ﻿ Contact Us Contact Info Download OurTransformer Lamination Catalog Download MMPA-Standard 0100-00 Download MMPA MagnetDesign Guide - PMG-88 Our Company Thomas & Skinner is the world’s leading manufacturer of cast and sintered alnico magnets, magnetic assemblies, transformer laminations and tungsten heavy alloys (WHAs). We are committed to providing our customers with the highest-quality, highest-performing domestically produced metals available. Certifications & Standards  Contact us Quick Link Magnetic Materials Rare Earth Magnets ",1291,183
1142,"Magnetic Materials Rare Earth Magnets  Contact Office and Email Contact Information   ﻿ Contact Us Contact Info Download OurTransformer Lamination Catalog Download MMPA-Standard 0100-00 Download MMPA MagnetDesign Guide - PMG-88 Our Company Thomas & Skinner is the world’s leading manufacturer of cast and sintered alnico magnets, magnetic assemblies, transformer laminations and tungsten heavy alloys (WHAs). We are committed to providing our customers with the highest-quality, highest-performing domestically produced metals available. Certifications & Standards  Contact us Quick Link Magnetic Materials Rare Earth Magnets ",626,81
1142,"Magnetic Materials Rare Earth Magnets Author - gmsupport Nothing Found It seems we can’t find what you’re looking for. Perhaps searching can help. Contact Info Download OurTransformer Lamination Catalog Download MMPA-Standard 0100-00 Download MMPA MagnetDesign Guide - PMG-88 Our Company Thomas & Skinner is the world’s leading manufacturer of cast and sintered alnico magnets, magnetic assemblies, transformer laminations and tungsten heavy alloys (WHAs). We are committed to providing our customers with the highest-quality, highest-performing domestically produced metals available. Certifications & Standards  Contact us Quick Link Magnetic Materials Rare Earth Magnets ",674,90
1142,"Magnetic Materials Rare Earth Magnets High Performance Magnets Contact Info Download OurTransformer Lamination Catalog Download MMPA-Standard 0100-00 Download MMPA MagnetDesign Guide - PMG-88 Our Company Thomas & Skinner is the world’s leading manufacturer of cast and sintered alnico magnets, magnetic assemblies, transformer laminations and tungsten heavy alloys (WHAs). We are committed to providing our customers with the highest-quality, highest-performing domestically produced metals available. Certifications & Standards  Contact us Quick Link Magnetic Materials Rare Earth Magnets ",590,75
1153,"Innovative Lifting and Separating Magnet Systems More than a century of scrap, steel, mining, and mill application expertise creates optimum solutions to improve productivity, enhance peak performance and longevity LIFTING MAGNETS Steel Handling Magnets and Scrap Handling Magnets MAGNETIC SEPARATION EQUIPMENT Stearns Suspended Magnets, Drums, Pulleys, and Road Sweepers MAGNET CONTROLS Magnet Controllers, Power Supplies, and Auxiliary Equipment PARTS & SERVICE Remanufacture / Rebuild Programs for most Lifting and Separation Magnets  Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",915,118
1153,"About HISTORY –Ohio Magnetics, Inc. has designed and manufactured lifting magnet systems and magnetic separation equipment since 1917. Our Stearns™ brand of magnetic separation and detection equipment have been produced and used by thousands of customers worldwide. Ohio Magnetics, Inc. is recognized as a world leader in the development of lifting magnet systems and magnetic separation equipment for various applications. APPLICATION EXPERTISE– Ohio Magnetics offers a complete range of magnetic lifting systems and magnetic separation equipment. Magnetic lifting systems range from cast to fabricated housings with aluminum and copper windings that can handle almost any ferrous metal handling application. Stearns branded magnetic separation equipment provides solutions for ferrous metals ranging from permanent magnets, electromagnets and control systems for extreme environments. With a wealth of practical experience and manufacturing expertise, Ohio Magnetics works closely with customers to meet their unique needs and develop innovative solutions that improve magnetic system productivity. Drawing on years of application expertise, we can help you select the optimum magnet system for your application. QUALITY MANUFACTURING– For more than 100 years, Ohio Magnetics has designed and manufactured quality magnetic lifting systems and magnetic separation equipment, becoming a world leader recognized for industry excellence. EXPERT TECHNICAL SUPPORT– Ohio Magnetics provides the most comprehensive technical services in the Industry, from an optimum magnet design for your application to proper use and handling for peak performance and longevity to evaluating your needs and helping with system deployment. CUSTOM MADE SOLUTIONS–The Ohio Magnetics team, equipped with a century of technical experience, provides custom engineered solutions to meet specific application requirements. Ohio Magnetics is a worldwide leader in the development of magnet systems for the recycling industry. REPAIR & REBUILD– Ohio Magnetics has a full-service magnet repair and rebuild facility with experienced engineers and technicians available for fast turnaround on all makes and models of magnet systems. Our craftsman will rebuild magnets to match or exceed its original performance specifications. MADE IN U.S.A.– All Ohio Magnetics products are manufactured in our 115,000 sq. ft. facility in Maple Heights, Ohio and sold both domestic and globally. Submit a Product InquiRy Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",2850,394
1153,"Contact Us / Product Inquiries  Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",409,52
1153,"Lifting Magnets Custom Steel Handling Magnets Scrap Handling Magnets Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",446,56
1153,"Scrap Handling Magnets LOADSTAR™ & SUPER LOADSTAR™ Series Lifting magnets feature a heavy duty cast case construction designed for production scrap handling. More Details Fabricated & Cast Magnet Series Heavy duty magnets designed for production scrap handling. More Details POW-R-LITE™ Magnets Fabricated magnets designed for light duty scrap and general steel plate handling. More Details Custom Fabricated Magnets Engineering team designs custom magnets for specific customer needs. More Details Submit a Product InquiRy Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",901,120
1153,"Magnetic Separation Equipment Stearns Suspended Magnets Stearns Suspended Magnets are custom engineered ferrous material separation solutions utilizing standard components that are offered in both permanent and electromagnet versions to meet specific application requirements. Stearns Suspended Magnets are designed to remove occasional unwanted tramp metal or ferrous impurities from process flows. These magnets are suspended over conveyor belts to effectively remove tramp metal to prevent damage to downstream process equipment such as crushers, pulverizes and grinders. Self-Cleaning Feature Stearns Self-Cleaning Suspended Magnets are customized solutions for automatically removing ferrous material from process flows on crushers, pulverizes, conveyor belts, screens and other processing equipment. Standard electromagnet sizes ranging from 25” to 110” (635 to 2795 mm) to accommodate most belt widths. Stearns Suspended Permanent Magnets Stearns Suspended Electromagnet Magnets Submit a Product InquiRy Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",1388,178
1153,"Magnetic Separation Equipment Stearns Magnetic Pulleys Stearns Magnetic Pulleys provide automatic separation of unwanted tramp metal from most continuous material handling conveyor belt processes in scrap, steel and mining. Magnetic pulleys are self-cleaning, worry-free solutions to keep operations flowing smoothly. Permanent Magnet Pulley Electromagnet Pulley Submit a Product InquiRy Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",765,96
1153,"Magnet Controls In addition to manufacturing high-quality, heavy-duty magnets, Ohio Magnetics provides full magnetic lifting complete magnet control systems to power, control and ensure safe magnet operation. Our power control systems are designed to properly match every magnet selection and provide energy efficient operation with precision lift release controls. Magnet Controllers Reliable controllers to energize and de-energize the magnet. More Details DC Power Rectifiers High quality DC power supplies with fixed and variable voltage output More Details Emergency Power Supplies (Battery Back-up) More Details Auxiliary Equipment Offer a full line of lifting magnet equipment for operation safety and reliability. More Details Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",1112,148
1153,"Magnet Controls DC Power Rectifiers Ohio Magnetics’ DC Power Supplies for lifting magnets are available in both a fixed voltage output (usually 230 VDC or 115 VDC) and a variable voltage output (usually 0-230 VDC or 0-300 VDC). Fixed voltage output type DC Power Supplies are used in most general magnet applications. Variable voltage supplies are used in applications of fanning, boost/carry, flux reduction, constant flux regulation, etc. Optional Features TECHNICAL SPECIFICATION TABLES DC Power Supplies Rectifiers Submit a Product InquiRy Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",921,128
1153,"Magnet Controls Auxiliary Equipment We offer a full line of lifting magnet equipment for the safety and reliability of your operation. Turnkey product and service support includes spreader beams, power sources, control panels, disconnect switches, battery back-ups, monitoring systems, alarms and more. 250 VDC Magnet Safety Disconnect Switch Magnet circuits, which are highly inductive, occasionally require disconnection while the magnet is energized. The switch is polarity sensitive. Input and output power leads must be connected as indicated by markings. Features Spreader Beams Heavy duty magnet spreader beams are designed for customer specific applications. Additional Equipment Submit a Product InquiRy Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",1090,146
1153,"Parts & Service Inquiries If you don’t know part name or number please take a photo and attach below. Please include a photo and attach below. Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",520,73
1153,"Parts & Service/Remanufacture Ohio Magnetics Remag Program Ohio Magnetics offers a rebuild program for most lifting and separation magnets regardless the manufacturer. Our rebuilds meet or exceed the original performance and includes inspection, testing and remanufacturing. All rewound products carry full warranties and include final energized quality test. Economics Behind Quality Rebuilt Magnet Rebuild Program Warranty Get started Preliminary Inspection Possible Courses of Action Three basic courses of action possible Note: We will communicate as soon as possible if old magnet is beyond repair or rebuild not feasible. Quotation If original design is outmoded, offer suggestions to upgrade and quote on improvements and alternatives LITERATURE Ohio Magnetics Overview Brochure Parts and Service Inquiry Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",1189,160
1153,"Lifting Magnet Systems Steel Handling Magnets Fabricated Rectangular Magnets Fabricated Rectangular Magnets are custom engineered for specific applications in the handling of sheets, plates, billets and bars in steel service centers. HOT WORK MAGNETS OPTION Applications LITERATURE Ohio Magnetics Overview Brochure TECHNICAL SPECIFICATION TABLES Ohio Magnetics Fabricated Rectangular Magnets Submit a Product InquiRy Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",794,100
1153,"Lifting Magnet Systems Steel Handling Magnets Rectangular Scrap Magnets Rectangular Scrap Magnets provide optimum scrap charging capabilities, ideal for the loading and unloading of rail cars. Consult Ohio Magnetics with application and crane specification for proper size selection. LITERATURE Ohio Magnetics Overview Brochure TECHNICAL SPECIFICATION TABLES Ohio Magnetics Rectangular Scrap Magnets Submit a Product InquiRy Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",802,102
1153,"Lifting Magnet Systems Steel Handling Magnets VERS-A-LIFTTMMagnets Powerful and easily portable VERS-A-LIFTTMmagnets are ideal for cranes to efficiently lift, hold and place steel materials. Industrial Applications LITERATURE Ohio Magnetics Overview Brochure TECHNICAL SPECIFICATION TABLES Ohio Magnetics VERS-A-LIFT Submit a Product InquiRy  Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",720,88
1153,"Lifting Magnet Systems Scrap Handling Magnets Fabricated & Cast Magnet Series Fabricated and Cast Magnets are heavy duty magnets designed for production scrap handling. WF Magnets WF Fabricated Series of lifting magnets are designed for severe-duty, tough scrap handling applications. The fabricated magnets feature deep field designs for productive and long-life solutions. Industrial Applications SRF Series Magnets SRF series of steel mill-type lifting magnets are designed specifically for severe mill service applications, such as heavy drop ball handling, hot crop handling (hot-work construction), slab handling, and slag reclamation. The extra heavy fabricated steel magnet case, alloy steel lifting chains and quick-disconnect lead assemblies ensure that these magnets remain productive over a long life. Applications LITERATURE Ohio Magnetics Overview Brochure TECHNICAL SPECIFICATION TABLES Ohio Magnetics SRF Series MagnetsFabricated Circular Magnets Submit a Product InquiRy  Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",1366,180
1153,"Lifting Magnet Systems Scrap Handling Magnets Custom Fabricated Magnets Ohio Magnetics engineering team will work with you to design a magnet specific for your needs. Our custom magnets are ideal for use in production scrap, mill duty, slag and drop ball applications. Contact Ohio Magnetics with your specific application needs. sales@ohiomagnetics.com(216) 662-8484 Submit a Product InquiRy   Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",772,103
1153,"Magnetic Separation Equipment Stearns Suspended Electromagnet Magnets Applications LITERATURE Stearns Overview Brochure TECHNICAL SPECIFICATION TABLES Stearns Electromagnetics Suspended MagnetStearns 2 Pulley Electromagnetics Cross-Belt SeparatorStearns 2 Pulley Electromagnetics In-Line SeparatorStearns 4 Pulley Electromagnetics Cross-Belt SeparatorStearns 4 Pulley Electromagnetics In-Line Separator Submit a Product InquiRy Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",805,90
1153,"Magnetic Separation Equipment Electromagnetic Pulleys Magnetic Pulleys remove tramp Iron, even on fast conveyor lines. Stearns builds a complete line of electromagnetic pulleys for removal of tramp iron in bulk materials on conveyor belts. Features Applications LITERATURE Stearns Overview Brochure TECHNICAL SPECIFICATION TABLES Stearns Electromagnetic Pulleys Technical Specifications Submit a Product InquiRy Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",789,99
1153,"Lifting Magnet Systems Steel Handling Magnets Hot Work Magnets Hot Work Magnets are engineered for applications greater than 300°F (150°C) Submit a Product InquiRy  Our products Site links Plant location 5400 Dunham RoadMaple Heights, OH 44137 Click Hereto receive emails about in-stock product offers and announcements. 800-486-6446 (US only)+1-216-662-8484 (International)sales@ohiomagnetics.com Ohio Magnetics is a business ofHBD Industries, Inc. ©2023 Ohio Magnetics | All rights reserved |Legal|Terms & Conditions of Sale|Privacy Policy ",542,71
1172,"AREAS OF EXPERTISE ABOUT- Alpha Magnetics Inc. has been a global leader in the manufacturing of specialty electromagnet and power supply systems, conventional and superconducting since 1963. We provide high quality products to the semiconductor and solar, nuclear, medical, communications,  research and development industries, and various technical academic institutions and universities throughout the world. Read More   ",423,56
1172,"History Alpha Magnetics Inc. has been manufacturing Magnets since 1963. Back then the company was known as Alpha Scientific Laboratories Inc. and produced Laboratory magnets and test equipments for the major universities in the United States and around the world. In November of 1965 Alpha Scientific Laboratories was bought out by Systron-Donner Corp. and became a subsidiary Also changing its name from Alpha Scientific Laboratories to just Alpha Scientific. In 1972 a group of four employees purchased Alpha Scientific from Siltron-Donner and moved the company to Hayward Ca. Then in 1988 the Company Split into 2 companies,Alpha Scientific Electronicsmanufactures and test high current power supplies and, Alpha Magnetics Inc. where we design and manufacture electro magnet systems in both conventional and superconducting.  AREAS OF EXPERTISE ABOUT- Alpha Magnetics Inc. has been a global leader in the manufacturing of specialty electromagnet and power supply systems, conventional and superconducting since 1963. We provide high quality products to the semiconductor and solar, nuclear, medical, communications,  research and development industries, and various technical academic institutions and universities throughout the world. Read More   ",1252,178
1172,Customers  AREAS OF EXPERTISE   ,32,4
1172,"Semiconductor and Solar Crystal Growing Magnets Since the Advent of the magnetic Czochralski method (MCZ), grower manufacturers from around the world have seen the need for high quality CUSP and Transverse magnets for their grower systems. This is where Alpha Magnetics has risen above the rest in producing high quality magnet systems for the major crystal grower companies around the world. Alpha Magnetics and our technical Advisory staff provides solutions for advanced silicone growing applications utilizing our conventional, superconducting CUSP and Transverse field electromagnet systems, Alpha Magnetics has supplied magnets for 150mm, 200mm, 300mm and 450mm crystal growing furnaces. Each customer may incorporate unique dimensional and field strength parameter requirements in accordance with their own specifications. Alpha’s designs are currently providing highly reliable operation in silicon crystal production environments throughout the world. Alpha Magnetics is proud to provide the first self-contained superconducting electromagnet for advanced crystal growing furnaces, resulting in high quality crystal products. The Alpha superconducting electromagnet system offers maintenance-free operation, and minimal power consumption.  Conventional  Superconducting  AREAS OF EXPERTISE   ",1301,171
1172,"Research & Development Alpha Magnetics manufacturing capabilities and experience is the result of more than 40 years of designing specialty electromagnets for a variety of applications in the fields of nuclear medicine, crystal growth, communications, automotive, and minding. Alpha Magnetics has provided engineering and design solutions for high energy physics laboratory applications for governmental and national institutions such as Brookhaven, Fermi, Sandia, Los Alamos, Argon, Oak Ridge, Stanford (SLAC), MIT, and most major universities demanding high level technical expertise, and technical support. Alliant Techsystems, Inc.  CNT Coils  Archimedes Technology Group  General Atomics – wet superconducting magnet  Fermi KT eV  U.S. Navy Research Laboratory (NRL)  Sorlox  AREAS OF EXPERTISE   ",802,108
1172,Cast Coils Alpha Magnetics provides cast coil options to all our magnet systems. There are many benefits for casting coils.  AREAS OF EXPERTISE   ,146,23
1172,"Custom Power Supply Engineering We provide engineered solutions by modifying a standard product or by developing full-custom designs. We purchase standard power supplies from which we can quickly tailor for new applications or our team of design engineers can develop custom solutions for superconducting magnets or resistive magnets systems. Throughout the process, our engineering teams work closely with you and arecapable of providing unique custom power solutions that meet special requirements of our customers worldwide in all market segments we serve.  AREAS OF EXPERTISE   ",582,84
1172,Privacy Policy  AREAS OF EXPERTISE   ,37,5
1172,}9uXK-E-=NijSP46Y]p,23,1
1181,"magnetizedinc Lift up to 2500lbs with our Lifting Magnets Leading The Lifting Magnet Industry Since 1950We Know Specialty Lifting Magnets. Let Us Help Magnetic Specialties is a family run Magnetic Equipment Manufacturer and Supplier specializing in strong industrial magnet equipment.IndustrialLifting Magnets, also known ashoist magnets, designed for lifting iron castings, plate and sheet steel and numerous other steel lifting applications, Magnetic Separators, such as Overhead Magnets, Magnetic Sweepers for removal of nails and steel filings, and magnetic hand tools for positioning and sign capping. Industrial Lifting Magnets Our Gallery Our Newsletter  Navigation Policies Stay In Touch What are you looking for? Your cart ",732,103
1181,Products  Navigation Policies Stay In Touch What are you looking for? Your cart ,80,13
1181,"Custom Services Magnetic Pulleys and Drums Magnetic pulleys replace head pulleys in new or existing belt conveyor systems for continuous removal of tramp iron from wet or dry materials (sand, grain, wood chips, coal, plastics, etc.). Available in various sizes for conveyors up to 72″ and light to heavy loads. Magnetic Drums efficiently and continuously remove both large and small ferrous contamination from a wide variety of materials, especially granular or pulverized materials conveyed in closed chutes or spouts (aggregate, chemicals, plastics, food, grain, sand, minerals, etc). Available in various capacities either housed or basic drum only. Overhead Separators Choose among self-cleaning and economy versions of our overhead magnets to automatically remove larger quantities of ferrous metals from most conveyors, chutes and vibratory feeders. Self-Cleaning models are available with electric or hydraulic power. Other types, such as our tilt-magnet, involve a hand operated winch for easier than manual cleaning without the cost of a self-cleaner. Custom Design and Fabrication We have over 50 years in the magnetic design and fabrication business. Our sales staff can assist you in designing a magnetic solution that will fit your requirements. Lifting, sweeping, separating, positioning, and much more. We have worked with some of the biggest names in industry over the years along with small owner-operated shops around the world. No job too large or small for our team to provide support on. Call us for information.  Navigation Policies Stay In Touch What are you looking for? Your cart ",1605,245
1181,Wishlist    Navigation Policies Stay In Touch What are you looking for? Your cart ,82,13
1181,"Model 1037 Permanent Lifting Magnet (1500 lb capacity) In StockUnavailable Regular price$670.00/ Type :Lifting Magnets Product Details More Information View our permanent lifting magnet options below. For more information on lifting magnets or how our lifting magnets can help you give us a call at the number listed above! SHIPPING PRICE IS FOR LOWER 48 STATES ONLY! PLEASE CALL FOR QUOTE ON ALASKA AND HAWAII. Default shipping is with UPS ground service. Other options, and international service are available, please call if required. Air shipments have special handling requirements that will increase the overall cost in addition. NOTE:other models available on special order, such as heavy duty versions, dual hoists, and custom builds. Sizing & Specs  Reviews Related Products Model 1037 Permanent Lifting Magnet (1500 lb capacity)  Navigation Policies Stay In Touch What are you looking for? Your cart ",910,139
1181,Magnetizedinc Model 1037 Permanent Lifting Magnet (1500 lb capacity)  In StockUnavailable $670.00SaleRegular price/ ,116,13
1181,Magnetizedinc Model 1037JR Permanent Lifting Magnet (1000 lb capacity)  In StockUnavailable $570.00SaleRegular price/ ,118,13
1181,"Magnetizedinc Model 1057 Permanent Lifting Magnet (2500 lb capacity)  In StockUnavailable $1,260.00SaleRegular price/ ",118,13
1181,Magnetizedinc Model 750 Permanent Lifting Magnet (600 lb capacity)  In StockUnavailable $440.00SaleRegular price/ ,114,13
1181,Magnetizedinc Model 350 Permanent Lifting Magnet (400 lb. capacity)  In StockUnavailable $340.00SaleRegular price/ ,115,13
1181,News What Are Lifting Magnets Made Of? Industrial Lifting Magnets Please upload banner from store admin blog pages Please select collection from store admin blog pages  Navigation Policies Stay In Touch What are you looking for? Your cart ,239,38
1181,"Refund policy We have a 30-day return policy, which means you have 30 days after receiving your item to request a return.To be eligible for a return, your item must be in the same condition that you received it, unworn or unused, with tags, and in its original packaging. You’ll also need the receipt or proof of purchase.To start a return, you can contact us atsales@magnetized.com. If your return is accepted, we’ll send you a return shipping label, as well as instructions on how and where to send your package. Items sent back to us without first requesting a return will not be accepted.You can always contact us for any return question atsales@magnetized.com. Damages and issuesPlease inspect your order upon reception and contact us immediately if the item is defective, damaged or if you receive the wrong item, so that we can evaluate the issue and make it right. Exceptions / non-returnable itemsCertain types of items cannot be returned, like perishable goods (such as food, flowers, or plants), custom products (such as special orders or personalized items), and personal care goods (such as beauty products). We also do not accept returns for hazardous materials, flammable liquids, or gases. Please get in touch if you have questions or concerns about your specific item.Unfortunately, we cannot accept returns on sale items or gift cards. ExchangesThe fastest way to ensure you get what you want is to return the item you have, and once the return is accepted, make a separate purchase for the new item. RefundsWe will notify you once we’ve received and inspected your return, and let you know if the refund was approved or not. If approved, you’ll be automatically refunded on your original payment method. Please remember it can take some time for your bank or credit card company to process and post the refund too.  Navigation Policies Stay In Touch What are you looking for? Your cart ",1905,319
1181,"Model 1037JR Permanent Lifting Magnet (1000 lb capacity) In StockUnavailable Regular price$570.00/ Type :Lifting Magnets Product Details More Information View our permanent lifting magnet options below. For more information on lifting magnets or how our lifting magnets can help you give us a call at the number listed above! SHIPPING PRICE IS FOR LOWER 48 STATES ONLY! PLEASE CALL FOR QUOTE ON ALASKA AND HAWAII. Default shipping is with UPS ground service. Other options, and international service are available, please call if required. Air shipments have special handling requirements that will increase the overall cost in addition. NOTE:other models available on special order, such as heavy duty versions, dual hoists, and custom builds. Sizing & Specs  Reviews Related Products Model 1037JR Permanent Lifting Magnet (1000 lb capacity)  Navigation Policies Stay In Touch What are you looking for? Your cart ",914,139
1181,"Model 750 Permanent Lifting Magnet (600 lb capacity) In StockUnavailable Regular price$440.00/ Type :Lifting Magnets Product Details Designed to lift loads up to 600 lbs., the 750 weighs only 13 lbs., and is very easy to use on smaller loads. More Information View our permanent lifting magnet options below. For more information on lifting magnets or how our lifting magnets can help you give us a call at the number listed above! SHIPPING PRICE IS FOR LOWER 48 STATES ONLY! PLEASE CALL FOR QUOTE ON ALASKA AND HAWAII. Default shipping is with UPS ground service. Other options, and international service are available, please call if required. Air shipments have special handling requirements that will increase the overall cost in addition. NOTE:other models available on special order, such as heavy duty versions, dual hoists, and custom builds. Sizing & Specs  Reviews Related Products Model 750 Permanent Lifting Magnet (600 lb capacity)  Navigation Policies Stay In Touch What are you looking for? Your cart ",1016,162
